,t,x,y,x0,y0,vx,vy,r,theta,angle,omega,alpha
297,9.9099,0.47031334350000004,0.04250057795,0.4864968091,0.8463803637,-0.016183465599999947,-0.8038797857500001,0.804042669574378,0.020128979620432898,1.153305578155651,0.2508094962121725,-0.6047846756004522
298,9.943266667,0.4639255596,0.0424438839,0.4864983958,0.8463757609,-0.0225728362,-0.803931877,0.804248715131616,0.0280706707673148,1.6083309630683944,0.2380127193070283,-0.3835197835356019
299,9.976633332999999,0.457944077,0.0422298302,0.48649921840000004,0.8463757656,-0.02855514140000004,-0.8041459354,0.8046527707780015,0.035494985407206935,2.0337128577114028,0.22250693671019817,-0.46470877842067077
300,10.01,0.45291367740000005,0.04216330113,0.4864899703,0.8463886505,-0.03357629289999997,-0.80422534937,0.8049259469132581,0.04172562443082256,2.3907021774340906,0.186732436404734,-1.0721628356066575
301,10.04336667,0.4481378083,0.04215110853,0.4864890428,0.8463904004999999,-0.0383512345,-0.8042392919699999,0.8051531878692904,0.047650250867001157,2.730158267418758,0.17756121411512407,-0.27486177942270135
302,10.07673333,0.4436872188,0.042107206200000004,0.4864969999,0.8463882548,-0.0428097811,-0.8042810486,0.8054195692277073,0.0531772081968345,3.046829595967103,0.16564310991370632,-0.35718601146826207
303,10.1101,0.4397281446,0.04210368296,0.4864985463,0.8463864612,-0.04677040170000002,-0.80428277824,0.805641519441887,0.058086272368484494,3.328098254361534,0.14712478565137224,-0.5549946776928701
304,10.14346667,0.43661164799999996,0.04221895949,0.4865029211,0.8463756261,-0.04989127310000002,-0.80415666661,0.8057028506743944,0.06196231301991694,3.550179024909751,0.11616504288358113,-0.927864325921344
305,10.17683333,0.4342197612,0.04227224,0.48650511469999996,0.8463758062000001,-0.052285353499999965,-0.8041035662000001,0.8058016526206545,0.0649317505581293,3.7203152633770364,0.08899414979540898,-0.814312642864861
306,10.2102,0.4328449176,0.04223859481000001,0.48650501630000004,0.8463776975,-0.05366009870000005,-0.80413910269,0.8059274797818796,0.06663108831788522,3.817680144978267,0.05092919850125457,-1.1408076171267008
307,10.24356667,0.4319378812,0.04230967369,0.4865060292,0.8463756179,-0.05456814800000004,-0.80406594421,0.8059154579820819,0.06776136261580751,3.882440091941326,0.033874351199034904,-0.511134233719455
308,10.27693333,0.431941929,0.04233597174,0.4865085317,0.8463725468000001,-0.05456660270000002,-0.80403657506,0.8058860516006184,0.0677619170581666,3.8824718591484855,1.661665743870153e-05,-1.0147175216697073
309,10.3103,0.43355394840000006,0.04239243466,0.4865119834,0.8463721634999999,-0.05295803499999996,-0.8039797288399999,0.8057220102843791,0.06577484450410716,3.7686209882145985,-0.05955261804847394,-1.7852915710771726
310,10.34366667,0.4359716263,0.04241950897,0.4865112346,0.8463689157,-0.05053960829999998,-0.8039494067299999,0.805536405501723,0.06278154994967128,3.59711784340593,-0.08970911854362229,-0.903791133342009
311,10.37703333,0.4387633108,0.042416869249999996,0.48651254340000005,0.8463643159,-0.04774923260000008,-0.8039474466500001,0.8053641947522522,0.059323783969668455,3.3990024462078514,-0.1036293707552023,-0.4171904593261606
312,10.4104,0.4428023075,0.042502496460000004,0.48651280259999996,0.8463566348,-0.04371049509999997,-0.80385413834,0.8050416654485846,0.05432265471549218,3.1124588471441412,-0.14988397865823452,-1.3862518466191842
313,10.44376667,0.4465964317,0.04250049438,0.4865158452,0.8463543206,-0.0399194135,-0.80385382622,0.8048444157119549,0.04961927818220118,2.842975222325695,-0.1409603215811113,0.26744224332613614
314,10.47713333,0.4511142522,0.042620658990000004,0.48651684990000005,0.8463623014,-0.03540259770000004,-0.80374164241,0.8045209578798009,0.04401878276906061,2.522090471970364,-0.16784704891471883,-0.8057961849825127
315,10.5105,0.45635957409999994,0.042830958960000005,0.4865121214,0.8463684601000001,-0.030152547300000054,-0.8035375011400001,0.8041030355912072,0.037507156205506424,2.1490017521134335,-0.1951536237674884,-0.8183787849602175
