,t,x,y,x0,y0,vx,vy,r,theta,omega,alpha,n,l,angle_o,theta_o
146,4.871533333,0.37615599969999997,0.3112601797,0.4889357075,0.8407033217000001,-0.11277970780000002,-0.5294431420000001,0.5413218110350678,0.20987877160611101,0.7461843232012735,-1.7473682881740902,1630,0.5,15.0,0.2617993877991494
147,4.9049,0.3704964267,0.3124390319,0.48893960189999996,0.8406771951,-0.11844317519999997,-0.5282381632,0.5413541750207231,0.22057481284476166,0.6276889511413768,-2.23421758991224,1630,0.5,15.0,0.2617993877991494
148,4.938266667,0.3652931642,0.312926359,0.4889431853,0.8406660579,-0.12365002110000001,-0.5277396989,0.542031841788924,0.23014958652684003,0.5124753970529445,-2.781942584519256,1630,0.5,15.0,0.2617993877991494
149,4.971633333,0.3629382394,0.3131466833,0.4889394413,0.8406632521999999,-0.12600120190000003,-0.5275165688999999,0.5423560024045764,0.23446426894944822,0.393701704532874,-3.092594697205542,1630,0.5,15.0,0.2617993877991494
150,5.005,0.3644736576,0.3129713089,0.4889373146,0.8406370356999999,-0.124463657,-0.5276657267999999,0.5421460330512303,0.23164190995747602,0.24527048414254687,-3.515200475727138,1630,0.5,15.0,0.2617993877991494
151,5.038366667,0.36907241729999996,0.3126480523,0.4889560869,0.8405976591,-0.11988366960000002,-0.5279496068,0.5413897686113366,0.22328769953017127,0.08037319354708224,-3.990875862154218,1630,0.5,15.0,0.2617993877991494
152,5.071733333,0.37421510280000003,0.3106408659,0.4889631815,0.8405700978,-0.11474807869999998,-0.5299292319,0.5422103949459705,0.21324260999762426,-0.043949268693116585,-4.025803595927099,1630,0.5,15.0,0.2617993877991494
153,5.1051,0.3841097114,0.3093245638,0.4889744773,0.840554062,-0.10486476589999999,-0.5312294982000001,0.5414807465506836,0.1948944285047002,-0.21131962639324864,-4.338431665627198,1630,0.5,15.0,0.2617993877991494
154,5.138466667,0.3956617597,0.3077448253,0.4889856906,0.8405711515000001,-0.09332393090000002,-0.5328263262,0.5409373808218626,0.1733901126999122,-0.36607885498144477,-4.5541291823622405,1630,0.5,15.0,0.2617993877991494
155,5.171833333,0.408078722,0.30551097120000004,0.48899053439999995,0.8405847114,-0.08091181239999995,-0.5350737402,0.5411567507085815,0.15007916281806263,-0.4888876050092225,-4.400548074846725,1630,0.5,15.0,0.2617993877991494
156,5.2052,0.42361665229999995,0.3034475239,0.48900355619999997,0.8406092969,-0.06538690390000002,-0.537161773,0.5411268035997953,0.12113071737144927,-0.6123295572717786,-4.1520643989936215,1630,0.5,15.0,0.2617993877991494
157,5.238566667,0.4401582431,0.3017810034,0.4890550636,0.8406829648,-0.04889682049999999,-0.5389019614,0.5411157205771944,0.0904863942449766,-0.7358014856721962,-4.146966294110687,1630,0.5,15.0,0.2617993877991494
158,5.271933333,0.45752313,0.3007584789,0.48906376189999995,0.8406976273000001,-0.03154063189999995,-0.5399391484,0.5408595893904152,0.058348852042222336,-0.8184550201238429,-3.6391732619051202,1630,0.5,15.0,0.2617993877991494
159,5.3053,0.4764400285,0.3004680725,0.48906837950000004,0.8407097956,-0.012628351000000038,-0.5402417231000001,0.5403892991418653,0.023371115440710914,-0.8992147598032536,-3.195619777197445,1630,0.5,15.0,0.2617993877991494
160,5.338666667,0.49525423909999994,0.3006501465,0.48907116549999996,0.8407547151000001,0.0061830735999999775,-0.5401045686000001,0.5401399591048002,-0.011447419395066806,-0.9681912923045557,-2.8729491458965994,1630,0.5,15.0,0.2617993877991494
161,5.372033332999999,0.5134244894,0.3010139475,0.4890443389,0.8407130578,0.024380150499999975,-0.5396991103000001,0.5402494992103318,-0.04514290739770105,-0.9966451234244054,-2.303589853134481,1630,0.5,15.0,0.2617993877991494
162,5.4054,0.5325518462,0.3028749016,0.4890361326,0.8407223268999999,0.04351571359999995,-0.5378474252999998,0.5396049205038407,-0.08073132247813275,-1.0262800100657592,-1.7411299989510738,1630,0.5,15.0,0.2617993877991494
163,5.438766667,0.5504022092,0.30465963,0.4890206271,0.8407128172,0.061381582100000054,-0.5360531872000001,0.5395560379871375,-0.11400995527316567,-1.0331197138472799,-1.2867014480255765,1630,0.5,15.0,0.2617993877991494
164,5.4721333329999995,0.5660062744,0.3074085302,0.48900388060000005,0.8406949919,0.0770023937999999,-0.5332864616999999,0.5388170551155891,-0.1434010648692914,-0.9996334683843244,-0.6019103531714753,1630,0.5,15.0,0.2617993877991494
165,5.5055,0.5802839363000001,0.310157535,0.4890009118,0.8406765851000001,0.09128302450000009,-0.5305190501000001,0.538315012869671,-0.17039512052306238,-0.9527334637768585,0.09265431592371612,1630,0.5,15.0,0.2617993877991494
166,5.538866667000001,0.5930901099,0.3124217751,0.48900321950000003,0.8406749595999999,0.10408689039999997,-0.5282531844999999,0.5384101667757887,-0.1945475793192833,-0.8955324900840574,0.6060697242571151,1630,0.5,15.0,0.2617993877991494
167,5.572233333,0.6034000019,0.3151919525,0.4890002937,0.8406591865999999,0.1143997082,-0.5254672341,0.5377760754709615,-0.2143654075097832,-0.8010035226873063,1.35030864263429,1630,0.5,15.0,0.2617993877991494
168,5.6056,0.6115489646,0.3171917243,0.488987966,0.8405990934,0.12256099859999997,-0.5234073691000001,0.5375653191994558,-0.2300156443641999,-0.695338788804011,2.0246608691438532,1630,0.5,15.0,0.2617993877991494
169,5.638966667,0.6181318568999999,0.3193952366,0.4889839509,0.8405779808,0.12914790599999992,-0.5211827442,0.53694565318664,-0.24290487595894178,-0.5964264341394961,2.4168253559447628,1630,0.5,15.0,0.2617993877991494
170,5.672333332999999,0.6207407143,0.319893443,0.4889843061,0.8405777326999999,0.1317564082,-0.5206842896999999,0.5370957834894614,-0.24784221886781824,-0.4642183809719426,2.928162392999818,1630,0.5,15.0,0.2617993877991494
171,5.7057,0.6210585707,0.31988138260000004,0.4889793701,0.8405540974,0.13207920060000006,-0.5206727147999999,0.5371638401533904,-0.24843006306502796,-0.3229719273174216,3.4319314108695274,1630,0.5,15.0,0.2617993877991494
172,5.739066667,0.620329248,0.3199459736,0.48897480579999997,0.8405408397,0.13135444220000003,-0.5205948661,0.5369106108984532,-0.2471572876919646,-0.1965547244031374,3.6230696837905128,1630,0.5,15.0,0.2617993877991494
173,5.7724333329999995,0.6155985068,0.3182177173,0.4889766022,0.8405499667,0.12662190459999995,-0.5223322494,0.5374607757667487,-0.23782852231508061,-0.046830438203690566,3.887163018326955,1630,0.5,15.0,0.2617993877991494
174,5.8058,0.6091465654,0.3165531839,0.48896971899999997,0.8405432289,0.12017684640000004,-0.523990045,0.5375946815861846,-0.22545046753648243,0.10462182766087647,4.202087441340006,1630,0.5,15.0,0.2617993877991494
175,5.839166667000001,0.6002027875,0.3146935984,0.48896512719999996,0.8405277496,0.11123766030000004,-0.5258341512,0.5374712751740717,-0.20847161290734942,0.235987645757172,4.1970390793248455,1630,0.5,15.0,0.2617993877991494
176,5.872533333,0.5891368982999999,0.31276032,0.4889633758,0.8405258973,0.10017352249999995,-0.5277655773000001,0.5371882716449237,-0.18757552102571007,0.3647624970341323,4.122284344210905,1630,0.5,15.0,0.2617993877991494
177,5.9059,0.5753942717,0.3102385579,0.48895109200000003,0.8405358479,0.08644317969999998,-0.53029729,0.5372966025371746,-0.16158767541194688,0.5129047637872693,4.252504382235146,1630,0.5,15.0,0.2617993877991494
178,5.939266667,0.5609601744,0.30798587489999996,0.48893588479999994,0.8405397331000001,0.07202428960000007,-0.5325538582000001,0.5374021866126807,-0.13442757029267305,0.6197859200165672,3.9957024069575513,1630,0.5,15.0,0.2617993877991494
179,5.972633332999999,0.5443946411999999,0.3057097815,0.4889354296,0.8405451595000001,0.05545921159999989,-0.5348353780000001,0.5377030832268833,-0.10332470979788333,0.7320225385335304,3.7606436967521417,1630,0.5,15.0,0.2617993877991494
180,6.006,0.5259868097,0.3034568946,0.4889195201,0.8405815777,0.0370672896,-0.5371246830999999,0.5384021816017889,-0.06890134543778409,0.8365850114400762,3.5999841739235516,1630,0.5,15.0,0.2617993877991494
