Pivot
t,x,y,v_{x},v_{y},a_{x},a_{y}
6.840166667E0,4.906291302E-1,8.398726557E-1,4.084679320E-4,-1.494420285E-3,9.125725176E-3,-1.127716730E-2
6.873533333E0,4.906500776E-1,8.398110575E-1,6.993699898E-4,-1.578445367E-3,3.138468836E-3,2.469123941E-3
6.906900000E0,4.906758015E-1,8.397673208E-1,6.275164285E-4,-1.216415629E-3,2.322193802E-3,1.256709130E-2
6.940266667E0,4.906919539E-1,8.397298820E-1,7.632519052E-4,-7.974454861E-4,2.177003687E-3,1.452957140E-2
6.973633333E0,4.907267359E-1,8.397141046E-1,8.942178915E-4,-2.057111429E-4,2.845910493E-3,2.065556844E-2
7.007000000E0,4.907516280E-1,8.397161542E-1,8.553297658E-4,5.422361562E-4,-1.058229757E-2,2.091433642E-2
7.040366667E0,4.907838149E-1,8.397502898E-1,3.309554326E-4,1.255916893E-3,-1.667151065E-2,2.483455845E-2
7.073733333E0,4.907737138E-1,8.397999657E-1,-4.349902267E-4,2.108802709E-3,-1.066616766E-2,6.260176958E-3
7.107100000E0,4.907547865E-1,8.398910173E-1,-3.579900036E-4,1.931466673E-3,3.986796836E-3,-2.975056379E-2
7.140466667E0,4.907498239E-1,8.399288589E-1,-9.756427360E-5,-2.705792765E-5,7.967359587E-3,-2.423557073E-2
7.173833333E0,4.907482757E-1,8.398892116E-1,1.328200255E-4,-6.427536263E-5,5.425703022E-4,5.591341667E-3
7.207200000E0,4.907586874E-1,8.399245696E-1,2.372683634E-5,8.614077820E-4,-8.120522361E-3,-5.248329983E-3
